num,text,label
361,"Alınan bilgiye göre, Otluca köyündeki Dağ ve Komando Tugay Komutanlığı'nda görevli askerlerden Ramazan Altay ile Ahmet Demir arasında, nöbet değişimine gittikleri esnada belirlenemeyen bir nedenle tartışma çıktı. Tartışmanın büyümesi üzerine elinde bulunan silahı ateşleyen Altay, Demir'i <göğsünden> vurdu. Demir, olay yerinde yaşamını yitirirken, Altay da aynı silahla intihar etti.",0
191,"DIŞ HABERLER SERVİSİ Taslak rapora göre, barış gücü askerleri cep telefonu, mücevher ve nakit para karşılığında zor durumdaki kadınlarla <cinsel ilişkiye girmeyi> talep ediyor. 2008 - 2013 yılları arası 480 cinsel istismar vakası yaşandığı ve bu olayların üçte birinin 18 yaş altı çocukları kapsadığı belirtildi. Etiketler: Birleşmiş Milletler",1
752,"İkinci Başkan Nazım Torbaoğlu’nun, kişisel dostluklarını da devreye sokarak Milan’ın Ganalı golcüsü Dominic Adiyiah’ın Karşıyaka’ya transferine izin çıkaran Karşıyaka, <siyahi> futbolcunun yolunu gözlüyor. Kulübü izin verdiği halde, kendisiyle pazarlık masasına oturulamayan Dominice Adiyiah’tan bugüne dek bir haber alınamadı. Etiketler:",1
602,"Afet İdaresi yetkilileri, sellerde birkaç kişinin de <kaybolduğunu> belirtti. Seller yüzünden bazı evlerin yıkıldığı ve alt yapının hasar gördüğü kaydedildi. Arama ve kurtarma çalışmalarının geçen yılki sel felaketinde hasar gören ve henüz onarılmayan köprü ve yollar yüzünden güçlükle yürütüldüğü bildirildi. Şiddetli yağışın bölgede 24 saat daha süreceği tahmin ediliyor. Pakistan'ı geçen yıl tarihinin en kötü sel felaketi vurmuştu.",0
445,"Evli ve 3 çocuk babası olan Mehmet Açar, önceki gün öğlen saatlerinde fenalaşarak, Yeşilyurt Atatürk Eğitim ve Araştırma Hastanesi’ne kaldırıldı. Tüm müdahalelere rağmen kurtarılamayan Açar, <hayata gözlerini yumdu>. Yıllardır AK Parti Narlıdere Teşkilatında çalışan ve İlçe Başkan Yardımcılığı’nı yürüten Mehmet Açar’ın ani vefatı; yakınlarını ve AK Parti Narlıdere Teşkilatını yasa boğdu. Etiketler:",1
822,"0 İstanbulda Serpil Camadanın, ilanla arkadaş arayanları ilaçla <uyutup> soyduğu öne sürüldü. Muhasebeci Murat Koşar, gazeteye arkadaş arıyorum"" ilanı verdi. Koşar, isminin Zeynep olduğunu söyleyen Camadanla tanıştı. Camadanı evine götüren Koşar, kahve içtikten sonra derin uykuya daldı. Uyandığında telefonu, para ve kredi kartlarının çalındığını farkeden Koşar şikâyetçi oldu. Yakalanan Camadan suçunu itiraf etti.",0
532,"Mesajda şu detaylara yer verildi: Türk futbolunun önemli ismi, Beşiktaş Kulübü’nün Onursal Başkanı Süleyman Seba’nın hayatını <kaybettiği> haberini üzüntüyle öğrenmiş bulunmaktayız. Seba’ya Yüce Allah’tan rahmet, kederli ailesine, Türk futbol camiasına ve sevenlerine başsağlığı dileriz.",1
65,"""<Aybaşı>, pazara denk geldi.""",0
662,"İçişleri Bakanlığı'ndan yapılan açıklamaya göre, Afgan polisi ve koalisyon güçlerince Baglan, Kapisa, Kandahar, Zabul, Gazne, Paktya, Host, Helmand ve Paktika vilayetlerinde Taliban'a karşı düzenlenen operasyonlarda 24 militan öldürüldü. Operasyonlarda 18 militan yakalandı, 12 uzun namlulu silah, 62 mayın ve 235 kilogram patlayıcı <madde> ele geçirildi.",0
883,"Valilik sözcüsü, felaketin dün gece Afganistan'ın Çin, Pakistan ve Tacikistan ile sınırındaki uzak bölgesinde meydana geldiğini belirterek, bölgedeki 5 evin çığ altında kaldığını bildirdi. Afganistan'ın en <yoksul> bölgelerinde olan vilayette havaların ısınmasıyla çığ düşmesiyle sık karşılaşılıyor. Kabil'in kuzeyinde geçen ay bir dağ geçidinde çığ düşmesi sonucu araçlardaki onlarca kişi hayatını kaybetmişti.",1
860,"Japonya'da 13 Mart 1903 yılında doğan Koide, geçen sene Guinness Rekorlar Kitabı'na erkekler arasında dünyanın en yaşlı adamı olarak girmişti. Japonya Sağlık Bakanlığı, 112 yaşındaki Koide’nin <vefat etmesiyle>, erkekler arasında dünyanın en yaşlı adamının, Tokyo’da oturan 111 yaşındaki Yoshida Masamitsu’nun olduğunu açıkladı.",1
422,"Le Monde gazetesi, Fransız polisinin Strauss - Kahn’ı ünlü işadamlarına düzenlenen partilerde ""kadın pazarladığı"" gerekçesiyle itham edilmeden önce polise verdiği ifadeyi ele geçirdi. Belgelerde Strauss - Kahn, bir işadamı arkadaşına attığı mesajda, ""Benimle ve biraz ekipmanla 4 Temmuz’da Madrid’deki seksi gece kulübüne gelmek ister misin"" dediği görüldü. Ekonomistin bu ifadeleri kullandığını, kadınlarla beraber olduğunu ama onların <hayat kadını> olduğunu bilmediğini söylediği açıklandı. Etiketler:",1
254,"Sergide aralarında sanatçı, ressam, sporcu, yazar ve gazetecilerin de yer aldığı çok sayadı ünlü ismin, <engelli> hayvanlarla birlikte çektirdikleri fotoğraflar yer aldı. Engelli balet Memet Sefa Öztürk’ün özel dans gösterisi de yaptığı etkinlikte, her fotoğraf, elde edilen gelirin barınaklara bağışlanması şartıyla beş paket mama karşılığında satıldı.",1
498,"AĞRI (AA)  -  Ağrı Emniyet Müdürlüğü Toplum Destekli Polislik Şube Müdürlüğü ekipleri, <ihtiyaç sahibi> öğrencilere kırtasiye yardımında bulundu. ""Güvenli Hayat ve Güvenli Gelecek için Çocuk ve Gençler Sosyal Koruma ve Destek Programı"" (ÇOGEP) kapsamında, kentte okuyan 500 öğrenciye kırtasiye seti dağıtıldı. Büyük mutluluk yaşayan öğrenciler, kırtasiye setlerini dağıtan polislere teşekkür etti. Etiketler: Ağrı , Ağrı Haberleri « önceki haber sonraki haber »",1
562,"Edinilen bilgiye göre, Mescit Mahallesi’ndeki polis merkezine bir grup terörist tarafından iki tane el yapımı bomba atıldı. Saldırıda herhangi bir yaralanma ve can <kaybı> yaşanmazken emniyet güçlerinin saldırıya karşılık vermesinin ardından teröristlerle polis arasında çatışma yaşandı. Kurdukları barikatların altına patlayıcı yerleştirerek ara sokaklara kaçan teröristlerin yakalanması için bölgede çalışma başlatıldı.",1
387,Âcil hastanın  durumu vahamet kazanır ve sonunda da <hakkın rahmetine kavuşur>.,1
565,"Emniyet yetkilileri, bombanın bir nehirde bulunduğunu, halkın bombayı çıkarmaya çalışırken patlama meydana geldiğini belirtti. Ölenlerden ikisinin çocuk olduğu açıklandı. Myanmar'da hala 2. Dünya Savaşı'ndan kalma bombalar bulunuyor ancak son olay, son yıllarda en fazla can <kaybının> yaşandığı patlama oldu. Bombanın bulunduğu bölge, 2. Dünya Savaşı sırasında İngiliz ve Japon askerlerinin şiddetli çatışmalarına sahne olmuştu.",1
69,"Amerikalı aktör Mel Gibson ve yeni kız arkadaşı Rus müzisyen Oksana Grigorieva bebek <bekliyor>. Oscar ödüllü 53 yaşındaki Gibson'un eşi Robyn, 6 hafta önce boşanma davası açmıştı. Robyn, 13 Nisan'da verdiği dava dilekçesinde 28 yıllık eşinden geçimsizlik nedeniyle boşanmak istediğini belirtmişti. 3 yıldır ayrı yaşayan Mel Gibson ve Robyn'in 7 çocuğu bulunuyor.",1
267,"PAÜ Özel Olimpiyat Oyunları'nın açılış töreni Vali Recep Yazıcıoğlu Spor Salonu'nda yapılan oyunlara 28 farklı şehirden 43 takım ve 300 sporcu katıldı. Açılın ardından zihinsel <engelli> 300 sporcu atletizm ve masa tenisi maçları yaptı. Atletizm ve masa tenisi branşında müsabakaları gün boyu devam edecek. Özel olimpiyatlara katılan tüm sporculara, müsabakalarını tamamlamalarının ardından ödül veriliyor.",1
591,"UEFA Avrupa Ligi son 32 turunda Lazio ile karşılaşacak olan Galatasaray'da yönetim, Ankara'da yaşanan terör saldırısı nedeniyle sahaya siyah bant ile çıkmak için UEFA'ya başvuruda bulumuştu. UEFA, sarı - kırmızılı kulüpten gelen bu başvuruya olumlu yanıt verdi. Ayrıca maçın başlama düdüğünden önce terör saldırısında hayatını <kaybedenler> için bir dakikalık saygı duruşu yapılacak.",0
4,"Yakalandığı <amansız hastalıktan> kurtulamayarak vefat eden Türk basının önde gelen isimlerinden İsmet Tongo, Levent Camii'nde kılınan öğle namazının ardından Zincirlikuyu Mezarlığı'nda toprağa verildi. Tongo'nun cenazesine, Türkiye Futbol Direktörü Fatih Terim, Türkiye Futbol Federasyonu'nun eski Başkanı Haluk Ulusoy, teknik direktör Mustafa Denizli, Bülent Ünder, Müfit Erkasap, ailesi, yakınları ve çok sayıda spor gazeteci dostu katıldı.",1
534,Soma'da yaşanan facia ile yakından ilgilenen Beşiktaş taraftarları <kaybettiğimiz> madencileri unutmayacak. Siyah beyazlı taraftarlar Atatürk Olimpiyat Stadı'nda oynanacak mücadelede Doğu tribününde 284 koltuğu boş bırakacak ve bu koltuklara karanfil ve siyah bayrak koyacak. Beşiktaşlılar ayrıca siyah beyazlı takım gol attığı taktirde herhangi bir tezahürat yapmayacak.,1
871,"Faciada yaşamını yitiren Tezcan Gökçe’nin ailesine 349 TL aylık bağlayan Sosyal Güvenlik Kurumu (SGK), ""Oğlum yüzme bilmezdi, suyun içinde ne yaptı"" diyerek acının simgesi olan annesi Ayşe Gökçe ve yırtık lastik ayakkabılarıyla yürekleri dağlayan babası Recep Gökçe’ye de 140’ar TL’lik <yoksulluk> yardımı bağladı. Tezcan Gökçe’nin, çalıştığı Has Şekerler Madencilik’te asgari ücret üzerinden primi yatırıldığı için annebabasına bağlanan yoksulluk yardımının düşük seviyede kaldığı vurgulandı.",1
320,"Bergüzar Korel’in, Marmaris tatiline çıkmadan önce <göğüs> kanseri şüphesiyle bir onkoloji hastanesinde test yaptırdığı ortaya çıktı. Tetkiklerin ardından güzel oyuncunun göğsünde iyi huylu kistler olduğu ve kanser şüphesi bulunmadığı tespit edildi. Testlerin ardından rahatlayan Korel, sonuçları aldıktan sonra ailesiyle tatile çıktı.",1
671,"Trabzonspor'da 25 - 26 Mayıs'ta yapılan olağanüstügenel kurulda, 68. <madde>ye ek olarak konulan yönetimin görev süresini 6 aydan 30 aya çıkartan ek 4. madde kabul edilmedi. Mahkeme seçimi iptal edip yeniden yapılmasına karar verdi. Bordo - Mavili camiada genel kurul 24 - 25 Aralık'ta bir kez daha toplanacak.",0
66,"""12'nci basamaktan  itibaren sigortalıların basamakları; talepte bulunmaları ve talep tarihinden önceki ayın sonu  itibariyle prim ve gecikme zammı borcu bulunmaması şartıyla, talep tarihini takip  eden <aybaşı> itibariyle bir üst basamağa yükseltilir.""",0
185,"ABD'nin Alabama eyaleti yargıçlarından Herman Thomas, az ceza vaadiyle erkek mahkumların 'kalçalarına tahta bir kürekle vurmak' ve 'cinsel ilişkide bulunmakla' suçlandı. Thomas, suçlu bulunduğu takdirde ömür boyu hapis yatacak. İstifa eden ve dün mahkemeye çıkan Thomas, siyah olduğu için iftiraya uğradığını iddia etti. Kendisiyle ilgili bir linç politikası yürütüldüğünü ileri süren eski yargıcın, odasına çağırdığı mahkumlarla <cinsel ilişkiye girdiği> ileri sürülüyor.",1
868,"Türk öğrencilerle birlikte yemek yiyen ünlü grup, Norveçli öğrencilerin de ilgi odağı oldu. Manga, daha sonra AB'nin desteklediği ""Avrupa'da <yoksulluğa> karşı savaş"" konulu konferansa katıldı. Konferansta, Oslo Eyalet Meclisi Milletvekili Mertefe Bartınlıoğlu bir konuşma yaptı. Manga, daha sonra öğrencilere promosyon CD'lerini imzaladı. Öte yandan, Manga 26 Mayıs Çarşamba günü TSİ 16.00'da ilk kostümlü provalara katılacak. Aynı akşam 2. kostümlü provalar da yapılacak.",0
507,"""Kız nişanlı, gelin <iki canlı>.""",1
741,"Jean Ping, Afrika Birliği'nin Libya Ulusal Geçiş Konseyi'ni ülkenin meşru temsilcisi olarak tanımamasının nedenlerinden birinin de bu olduğunu bildirdi. Ping, konunun açıklığa kavuşturulması gerektiğini, çünkü muhaliflerin <siyahi> insanları paralı askerlerle karıştırıp sıradan işçileri de öldürdüklerini belirtti. Libyalı muhalifler, bir hafta süren çatışmaların ardından ülkenin başkenti Trablus'un büyük bir kısmını ele geçirmişti. Ping, her iki tarafa da ölümleri durdurma çağrısı yaptı.",1
265,"İstanbul Büyükşehir Belediyesi'nin hazırladığı 2015 - 2019 yıllarını kapsayan stratejik planda İstanbul'da köklü dönüşümler hedefleniyor. Tüm otobüs, minibüs ve taksiler <engelli> kullanımına uygun hale getirilirken minibüslere de İstanbulkartla binilecek. 2019’a kadar minibüs, taksi ve servis araçlarının internet üzerinden ruhsat alması için altyapının tamamlanması planlanıyor. 6 bin 363 minibüs, 393 deniz motoru, 572 taksi engelli kullanımına uygun hale getirilecek.",1
355,"Dr. Öz, Las Vegas’ta önceki gün düzenlenen, 38. Geleneksel Daytime (Gündüz Yayınlanan) Emmy Ödül Töreni’nde iki ödül kazandı. En iyi talk şov sunucusu ödülünü Regis Philbin ve Kelly Ripa ile paylaşan Öz, ayrıca "" The Dr. Oz Show"" programıyla ""En İyi Bilgilendirici Talk Şov"" ödülünü de kazandı. Hürriyet'ten alınan habere göre, ödülünü alan Öz, derin <göğüs> dekolteli elbisesiyle dikkat çeken eşi Lisa’yla kırmızı halıda öpüşürerek sevincini paylaştı.",0
226,"Kral Abdullah'ın , zam kararının ardından dün düzenlenen geniş çaplı protesto gösterileri ve Ürdün halkının tepkisi üzerine bu kararı aldığı ileri sürüldü. Ürdün'de son 3 ay içinde benzine ikinci kez zam yapılması ülke çapında protesto edilmişti. Ülke genelinde düzenlenen gösterilerde Ürdünlüler, art arda gelen zamlar ve artan <ekonomik> sorunları gerekçe göstererek Başbakan Fayiz Taravine'nin  istifasını istemişti.",0
424,"DIŞ HABERLER SERVİSİ Buna göre, müşteri bulmak için sokakta bekleyen <hayat kadınları> gece başına 6 euro (15 TL) ödeyecek. Sokağa yerleştirilen ilk cihaza bir gecede 264 euro (657 TL) miktarında para ödendiği açıklandı. Etiketler:",1
239,"AB Komisyonu Başkanı Jose Manuel Barroso, AB - Rusya zirvesinin düzenlendiği Fransa'nın Nis kentinde Rusya Devlet Başkanı Dimitri Medvedev ve Fransa Cumhurbaşkanı Nicolas Sarkozy ile bir araya geldi. Barroso yaptığı açıklamada; müzakerelerin, istikrarın artırılması için yeniden başlatıldığını söyledi. Daha fazla <ekonomik> bütünleşme ile güvenlik ve adalet konularında işbirliğinin sağlanmasının hedeflendiği AB - Rusya ortaklık müzakerelerine geçen yıl başlanmıştı.",0
882,"Çin Vatandaşlık İşleri Bakanı Li Liguo, merkezi hükümetin felaketlerden etkilenen 75 milyon kişiye 8,64 milyar yüen (yaklaşık 2,4 milyar TL) tahsis ettiğini kaydetti. Çin'de bu yıl meydana gelen doğal felaketlerde ise toplam 440 milyon kişinin etkilendiği ve doğrudan ekonomik kaybın 311 milyar yüen olduğu açıklandı. Ayrıca ilgili bakanlığın <yoksullukla> mücadele eden 81 milyon insanın temel yaşam kalitesinin sağlanması için 146 milyar yüenlik fon aktardığı belirtildi.",1
169,"T24 -  Tayvan Deniz Kuvvetleri'nde görev alan askerler, hem kara hem deniz eğitiminden geçiriliyor. Tayvan'ın güneyindeki Zuoying bölgesinde verilen 9 haftalık bu zorlu eğitimin son aşamasının adı ise ""<Cennete giden> yol""... Askerler ""Cennete giden yol"" eğitiminde sivriltilmiş mercan kayalarında sürünme, takla atma gibi birçok zorlu engelden geçiriliyor. İşte zorlu eğitimden kareler... CENNETE GİDEN YOL / FOTO GALERİ",0
724,"BDP Eş Genel Başkanı Selahattin Demirtaş, twitter de yazdığı mesajda, dün Federal Kürdistan Bölgesi'nin Süleymaniye kentinde YNK yetkilileri ile görüştüğünü söyledi. Bugün İstanbul'a döndüğünü ifade eden Demirtaş, ""Dün Süleymaniye'de YNK yetkilileri ile görüştük. Bugün döndük. Ama İstanbul'da valizim gizli bir şekilde aranmış olarak bana teslim edildi. Valizimde her ne aramışlarsa bilmiyorum ama 'barış' valizden çıkmaz. Bunu bilmeyecek kadar <saf> olmalılar"" dedi.",1
85,"Beşiktaş'tan forvet hattına takviye geldi. Bir süredir gündemde olan Chelsea'nin golcü ismi Demba Ba ve Londra kulübü ile yapılan görüşmeleri Beşiktaş açısından başarı ile tamamlandı. Dailymail'in servis ettiği habere göre Beşiktaş, golcü futbolcunun transferini 8 Milyon Sterlin karşılığında bitirdi. Siyah beyazlı ekibin transferi kısa bir süre içerisinde borsaya bildirmesi <bekleniyor>.",0
609,Boğaziçi Üniversitesi Kandilli Rasathanesi ve Deprem Araştırma Enstitüsü Ulusal Deprem İzleme Merkezi'nden alınan bilgilere göre saat 21.05'de merkez üssü Büyükçay - Merzifon Amasya olan 3.5 büyüklüğünde deprem meydana geldi. Vatandaşların kısa süreli panik yaşadığı depremde can ve mal <kaybı> olmadı.,0
213,"Birleşik Arap Emirlikleri'nin başkenti Abu Dabi'de düzenlenen Libya Temas Grubu'nun 3. toplantısında yaptığı açıklamada, ""Kaddafi'nin günlerinin sayılı, gitmesinin kaçınılmaz olduğunu"" belirtti. Askeri, <ekonomik> ve siyasi alanlarda Kaddafi üzerindeki uluslararası baskıların arttığını belirten Clinton, ""Zaman lehimize işliyor"" ifadesini kullandı.",0
559,"Nazmiye Demirel'in kardeşi Yılmaz Şener'in  (69) oğlu Mesut Şener babasının Çeşme'de tatilde olduğu sırada kalp krizi geçirdiğini ve hastanede hayatını <kaybettiğini> belirtti. Cenazeyi almak için Çeşme'ye gittiğini söyleyen Şener, akşam üzeri cenazeyi Isparta'ya getireceklerini, yarın İslamköy'de aile mezarlığında toprağa vereceklerini bildirdi. Cenaze törenine Süleyman Demirel'in de katılması bekleniyor.",1
577,"AKP Genel Başkan Yardımcısı Numan Kurtulmuş, sını <kaybına> bağlı hipotansiyon nedeniyle hastanede kontrolden geçti. Durumu Twitter üzerinden takipçileriyle paylaşan Kurtulmuş, ""Sıvı kaybına bağlı hipotansiyon nedeniyle bir kontrol için hastaneye geldim.Gelmişken bir de check - up yaptırmak istedim. Sağlık durumum gayet iyi"" ifadelerini kullandı.",0
457,"IHA Gençlik ve Spor Bakanı Akif Çağatay Kılıç’ın babaannesi Leman Kılıç vefat etti. Leman Kılıç’ın cenazesi, yarın Samsun Büyük Camii’nde ikindi namazına müteakip kılınacak cenaze namazının ardından Badırlı Mahallesi’ndeki aile kabristanlığında toprağa verilecek. Merhume Kılıç, 1961 - 1980 yılları arasında 5 dönem üst üste milletvekilliği yapan ve 2013 yılında <hayata gözlerini yuman> İlyas Kılıç’ın eşiydi. Etiketler: Leman , spor , Samsun , Samsun Haberleri « önceki haber sonraki haber »",1
553,"İşçi Konseyi başkanı Wang Ju - hsiuan, Nantou bölgesindeki otoyol çalışmasında birkaç çelik destek ayağının kırılması ve büyük beton parçalarının yere düşmesi sonucu 6'sı Endonezyalı, biri Tayvanlı 7 işçinin hayatını <kaybettiğini> söyledi. Wang, 3 Tayvanlı işçinin de yaralandığı olaydan sonra otoyol müteahhitinin ihmalinin bulunup bulunmadığının araştırıldığını ifade etti.",1
249,"Zihinsel <engelli> kızın annesi, olaya ilişkin yaptığı açıklamada; ""Şoför de kızımı alıyor üç hafta üst üste aynı yere götürüp tecavüz ediyor. Olay 30 Ocak'ta meydana gelmiş. Bizim yeni haberimiz oldu ve suç duyurusunda bulunduk. Doktor raporlarında her şey çıktı"" dedi.",1
39,"""Bu  yüzdendir ki, ilimsiz kerâmet açığa çıkarmak bütün evliyaullah nazarında <aybaşı> gören  kadının kanı; olarak nitelendirilmiştir!""",1
479,"İZMİR Milliyet Çocuklar, kırmızı beyaz sünnet takımlarıyla Bayraklı Sevgi Yolu’nda bir araya geldi. Davul ve zurna eşliğinde yürüyen çocuklara vatandaşlar alkışlarıyla eşlik etti. Bayraklı Yüzme Havuzu Düğün salonunda oyuncaklarda vakit geçiren çocuklar unutulmayacak bir gün yaşadı. Bayraklı Belediye Başkanı Hasan Karabağ, ""Belediye olarak her geçen yıl artan bir katılımla <ihtiyaç sahibi> ailelerimizin yükünü biraz olsun üzerlerinden almış oluyoruz"" diye konuştu. Etiketler:",1
736,"""Gizli fuhuşun özellikle İstanbul'da yoğun şekilde sürdüğüne ve yabancı  uyrukluların oranının da gittikçe arttığına dikkati çeken Çokar, İstanbul'da kayıtlı <seks  işçisi> 126 iken, gizli fuhuş yapanların sayısının 30 bin olduğunu söyledi .""",1
316,"Ünlü popçu Sıla konsere, ""Kavuşmak çok güzel"" sözleriyle başladı. Sıla, şarkılarıyla olduğu kadar dans şovuyla da izleyenleri coşturdu. İlk gün derin <göğüs> dekolteli beyaz tulumuyla beğeni toplayan şarkıcı, ikinci gün de beyaz rengi tercih etti. Sıla’nın ceketi çıkarıp fırlatması büyük alkış aldı.",1
341,"Evli ve 2 çocuk babası oyah Ahmet Iskal, evde kimsenin olmadığı bir sırada av tüfeğiyle <göğsüne> bir el ateş etti. Silah sesi üzerine eve gelen yakınları, Iskal’ın cansız bedeniyle karşılaştı. ""Ölümümden kimse sorumlu değildir"" diye not bırakan Iskal’ın cesedi, otopsi için Adana Adli Tıp Kurumu’na gönderildi. Olayla ilgili soruşturma başlatıldı.",0
9,"Birleşmiş Ressamlar ve Heykeltraşlar Derneği Yönetim Kurulu Başkanı Önder Aydın, yaptığı yazılı açıklamada, Türkan Saylan'ı  Cumhuriyet'in yetiştirdiği çok değerli bilim kadını, ödünsüz Atatürkçü ve çağdaş yaşamın yılmaz savaşçısı olarak niteledi ve ""Büyük bir boşluk bırakarak <aramızdan ayrılan> hocamızın idealleri aynı kararlılıkla yaşatılacaktır. Aydınlıktan, uygarlıktan ve insanlıktan yana olan tüm halkımızın başı sağolsun.Anısı ve mücadelesi önünde saygıyla eğiliyoruz"" dedi.",1
599,"Kars'ta nisan ayında <kaybolduktan> sonra cesedi eski bir tabyanın içinde bulunan 9 yaşındaki Mert Aydın'ı öldürdüğü iddiasıyla yargılanan sanık Aykut Balk, Erzurum 1. Ağır Ceza Mahkemesi'ndeki ilk duruşmada, ağırlaştırılmış müebbet ile 36 yıl hapis cezasına çarptırıldı.",0
688,"Hastanede tedavi gören Mutlu Kaya’yı hiç arayıp sormamakla suçlanan Sibel Can, eleştirilere Instagram hesabından yanıt verdi. ""İYİLİK KESİNTİYE UĞRAYABİLİR"" Şarkıcı, ""İyilik insanlar arasında kesintiye uğrayabilir. Fakat iyiliği yapanla Allah arasında kesinti olmaz"" diye yazdı. Mutlu Kaya'nın annesi: 1 liraya <muhtacız> Mutlu Kaya'nın acısı dinmiyor",0
277,"İzev (İstanbul Zihinsel <Engelliler> İçin Eğitim ve Dayanışma Vakfı) tarafından hazırlanan ve zihinsel engelli bireylerin sesini sanat yoluyla duyurmayı hedefleyen projede resim sanatına damga vuran ressamlarının 12 klasik eserleri, down sendromlu gençlerin fotoğraflarıyla birleştirilerek yeniden yorumlanıyor. Koleksiyon birçok ilde havaalanları, sanat evleri, galeriler ve müzelerde sergilenecek. Etiketler:",1
449,"IHA Beşiktaş Kulübü Onursal Başkanı Süleyman Seba tedavi gördüğü Amerikan Hastanesi’nde hayatını kaybetti. Siyah - beyazlı kulübün 88 yaşındaki Onursal Başkanı Süleyman Seba, bu akşam <hayata gözlerini yumdu>. Seba’nın uzun süredir sağlık sorunları nedeniyle hastanede tedavisi sürüyordu. Etiketler: sağlık , Beşiktaş , Süleyman Seba , İstanbul Haberleri « önceki haber sonraki haber »",1
245,"""Uzun Yürüyüş - 2D"" taşıyıcı roketiyle yörüngeye yollanan uydunun, başta bilimsel araştırmalar olmak üzere, toprak kaynaklarının tespiti ve haritalandırma gibi alanlarda bilgi sağlama amaçlı kullanılacağı ifade edildi. Uydudan sağlanması planlanan verilerin, Çin'in bilim araştırmaları ve <ekonomik> yapılanması adına etkin rol oynayacağı belirtildi.",0
857,"Rahatsızlığı sebebiyle bir süredir tedavi gören eski İstanbul Valisi Rıdvan Yenişen, Ankara'da <vefat etti>. Yenişen'in cenazesi, memleketi Kocaeli'nin Uzuntarla köyünde yarın öğle namazının ardından defnedilecek. Kocaeli'de 1942 yılında doğan Yenişen, yaklaşık 1,5 yıl İstanbul Valiliği ve Vali Vekilliği görevlerinde bulunmuştu. Yenişen, 2 kız çocuğu babasıydı.",1
432,"2013 yılında Sinem Kobal'ın teyzesi Gülay Dereci, kansere yenik düşmüş; genç oyuncu cenaze töreninde hayli bitkin ve üzgün haliyle objektiflere yansımıştı. Sinem Kobal'ın 85 yaşındaki dedesi Selahattin Kobal da geçtiğimiz yıl Haziran ayında <hayata gözlerini yummuştu>. (Habertürk)",1
887,"Kendilerine ""IMF ve Dünya Bankasına Karşı Direniş Günleri Koordinasyonu"" adını veren gruptakiler ""IMF buraya yumruk havaya"" pankartı açarak Taksim'den yürüyüşe başladı. Grup, ""Borçlar değil, IMF silinsin"", ""IMF pabucu yarım"", ""IMF ve Dünya Bankası, açlık, susuzluk, <yoksulluk>, hastalık, evsizlik ve zulümdür"", ""Dünya Bankası sermayenin kankası"" gibi çeşitli dövizler taşırken, değişik sloganlar atarak Galatasaray Meydanı'na kadar yürüdü. Grup, burada yapılan basın açıklamasının ardından dağıldı.",1
338,"İkizce Taburu Nizamiyesinde nöbet tutan bir askerin, çocuklarla şakalaşması sırasında silahı ateş aldı, Ahmet A. (12), <göğsünden> yaralandı. Şırnak Devlet Hastanesi'ne kaldırılan Ahmet A. ilk tedavisinin ardından, askeri helikopterle Diyarbakır'a gönderildi. Ahmet A.'nın sağlık durumu ciddiyetini korurken; olayla ilgili soruşturma başlatıldı.",0
63,Faizlerin bugün <aybaşı> olması  nedeniyle eski seyrine dönmesi bekleniyor.,0
165,"Uzun süredir Nurgül Yeşilçay ’la görüntülenmeyen Özgür İnal yeni bir aşka yelken açtı. Üç ay önce ayrıldıkları ortaya çıkan çiftin ilişkilerine neden nokta koydukları merak konusu oldu. Oyuncunun 1.5 yıldır <birlikte olduğu> iş adamı önceki gün Reina girişinde obektiflere takıldı. İş adamı ve sevgilisi, bir anda patlayan flaşlarla panik oldu. Yeşilçay ile ilgili soruları es geçen İnal, kumral sevgilisiyle hızlıca mekana girdi.",0
815,"ESKİŞEHİR Ziya Gökalp İlköğretim Okulu birinci sınıf öğrencileri, derslere oyuncaklarıyla giriyor. Derste sıkıldıklarında öğretmenin izniyle bir süre oyuncaklarıyla oynuyor. Sonra sınıf öğretmenleri Şaban Çakan, bebeklerini ""<uyutmalarını>"", arabalarını da ""garaja çekmelerini"" istiyor ve ders başlıyor. Çakan, ""Böylece okul korkularını atıyorlar"" diyor.0",0
43,"""Bu personelin emekli keseneğine esas aylığı, iştirakçi olduğu  tarihi izleyen <aybaşı> olan 01.04.1987 tarihi itibariyle 18 yaşının dolumundan sonra 25.06.1978  - 02.02.1980 tarihleri arasındaki sigortalı olarak geçen 1 yıl 7 ay 7  gün, 03.03.1987 - 01.04.1987 tarihleri arasında aday memur olarak geçen 28  gün olmak üzere, toplam 1 yıl 8 ay 5 günlük hizmeti  değerlendirilmeye tabi tutularak ortaokul mezunlarının göreve giriş derecesi olan 14 / 2’den  14 / 3’e yükseltilecek bu derece ve kademede de 8 ay 5  gün kıdemli sayılacaktır.""",0
698,"Filistinli Alkhadi'nin cenazesi, Ankara 'daki Keçiören Adli Tıp Kurumu 'nda işlemleri tamamlandıktan sonra, ailesine verildi.Cenazenin teslimi sırasında Adli Tıp Kurumu önünde Halkevleri üyesi bir grup da cenazeyi karşıladı. Daha sonra Alkhadi'nin Filistin bayrağına sarılı ve üzerinde karanfiller bulunan <naaşı>, cenaze nakil aracına bindirildi. Ahmet Alkhadi'nin cenazesinin Filistin'de toprağa verileceği öğrenildi.",1
